"expensesId","expenses_fk_categoryId","expenseReason","expenseAmount","expenseDate","createdBy_fk_userId","approvedBy_fk_userId","softDelete"
"5619","5","cylinder","8625.00","2023-04-13","1025","0","0"
"5620","5","Dry cleaner","5200.00","2023-04-13","1025","0","0"
"5621","9","Mr Iboro","10000.00","2023-04-13","1025","0","0"
"5622","5","waybill","4000.00","2023-04-13","1025","0","1"
"5623","9","Air freshner","6000.00","2023-04-13","1025","0","1"
"5624","5","Waybill","3000.00","2023-04-13","1025","0","0"
"5625","9","Ink","1500.00","2023-04-13","1025","0","0"
"5626","9","air freshner","2500.00","2023-04-13","1025","0","0"
"5627","10","detergent","1300.00","2023-04-14","1025","0","0"
"5628","5","waybill","18000.00","2023-04-14","1025","0","0"
"5629","9","data","1000.00","2023-04-14","1025","0","0"
"5630","5","sharp refill toner","24000.00","2023-04-14","1025","0","0"
"5631","5","waybill","4500.00","2023-04-15","1025","0","0"
"5632","5","Airtime","2000.00","2023-04-15","1025","0","0"
"5633","14","bag","7000.00","2023-04-15","1025","0","0"
"5634","9","Airtime","3000.00","2023-04-17","1025","0","0"
"5635","9","madam","20000.00","2023-04-17","1025","0","0"
"5636","5","Airtime","3000.00","2023-04-17","1025","0","0"
"5637","12","fuel","10000.00","2023-04-17","1025","0","0"
"5638","9","Airtime","3000.00","2023-04-17","1025","0","0"
"5639","5","Waybill","2000.00","2023-04-18","1025","0","0"
"5640","6","Airtime","500.00","2023-04-18","1025","0","0"
"5641","5","Ink","7000.00","2023-04-18","1025","0","0"
"5642","9","madam","1000.00","2023-04-18","1025","0","0"
"5643","5","sharp toner","40000.00","2023-04-18","1025","0","0"
"5644","5","toner","10000.00","2023-04-18","1025","0","0"
"5645","5","cutting of paper","200.00","2023-04-19","1025","0","0"
"5646","5","refund of rejbe","500.00","2023-04-19","1025","0","0"
"5647","5","refund of thermal paper","9300.00","2023-04-19","1025","0","0"
"5648","12","fuel","5000.00","2023-04-19","1025","0","0"
"5649","14","tissue","100.00","2023-04-19","1025","0","0"
"5650","5","UMFB","1300.00","2023-04-19","1025","0","0"
"5651","9","market","500.00","2023-04-20","1025","0","1"
"5652","9","market","700.00","2023-04-20","1025","0","0"
"5653","5","VAT","12000.00","2023-04-20","1025","0","0"
"5654","9","Airtime","3000.00","2023-04-20","1025","0","0"
"5655","9","market","12000.00","2023-04-20","1025","0","0"
"5656","9","madam","3000.00","2023-04-20","1025","0","0"
"5657","5","waybill","10000.00","2023-04-20","1025","0","1"
"5658","5","refund","9000.00","2023-04-20","1025","0","0"
"5659","5","REFUND","2000.00","2023-04-21","1025","0","0"
"5660","5","CUTTING OF PAPER","200.00","2023-04-21","1025","0","0"
"5661","9","bread","1000.00","2023-04-21","1025","0","0"
"5662","10","detergent","1300.00","2023-04-22","1025","0","0"
"5663","5","waybill","1000.00","2023-04-22","1025","0","0"
"5664","6","airtime","500.00","2023-04-22","1025","0","0"
"5665","5","waybill  man","9000.00","2023-04-22","1025","0","0"
"5666","9","market","4300.00","2023-04-22","1025","0","0"
"5667","5","waybill","500.00","2023-04-22","1025","0","0"
"5668","5","airtime","4000.00","2023-04-22","1025","0","0"
"5669","5","refund","40000.00","2023-04-22","1025","0","0"
"5670","5","waybill","500.00","2023-04-24","1025","0","0"
"5671","5","waybill","7500.00","2023-04-24","1025","0","0"
"5672","5","waybill","28000.00","2023-04-24","1025","0","0"
"5673","9","maarket","2500.00","2023-04-24","1025","0","0"
"5674","9","madam","15000.00","2023-04-24","1025","0","0"
"5675","9","madam","150000.00","2023-04-24","1025","0","0"
"5676","12","fuel","19000.00","2023-04-24","1025","0","0"
"5677","12","engine oil","1700.00","2023-04-24","1025","0","0"
"5678","9","driver","500.00","2023-04-25","1025","0","0"
"5679","9","Balance up","80000.00","2023-04-25","1025","0","0"
"5680","5","cutting of paper","2500.00","2023-04-25","1025","0","0"
"5681","6","airtime","500.00","2023-04-25","1025","0","0"
"5682","5","refund of A4 paper","6700.00","2023-04-25","1025","0","1"
"5683","5","refund","7000.00","2023-04-25","1025","0","0"
"5684","5","director","16000.00","2023-04-25","1025","0","0"
"5685","9","data","2500.00","2023-04-25","1025","0","0"
"5686","5","Unical pen 305 b/c mx237AT","17300.00","2023-04-25","1025","0","0"
"5687","9","market","5000.00","2023-04-26","1025","0","0"
"5688","5","unica 85A 652B MX237AT","15500.00","2023-04-26","1025","0","0"
"5689","9","Airfreshner","7500.00","2023-04-26","1025","0","0"
"5690","14","Mop","3000.00","2023-04-26","1025","0","0"
"5691","5","Refund of wireless display","8500.00","2023-04-26","1025","0","0"
"5692","9","ubong","200.00","2023-04-26","1025","0","0"
"5693","9","supply","100000.00","2023-04-26","1025","0","0"
"5694","9","supply","20000.00","2023-04-26","1025","0","0"
"5695","5","Airtime","2500.00","2023-04-26","1025","0","0"
"5696","14","bag","3000.00","2023-04-27","1025","0","0"
"5697","6","airtime","500.00","2023-04-27","1025","0","0"
"5698","9","airtime","2000.00","2023-04-27","1025","0","0"
"5699","9","driver","500.00","2023-04-27","1025","0","0"
"5700","9","driver","4500.00","2023-04-27","1025","0","0"
"5701","3","ubong","5200.00","2023-04-28","1025","0","0"
"5702","5","Samuel","180000.00","2023-04-28","1025","0","0"
"5703","5","transport","100.00","2023-04-28","1025","0","0"
"5704","5","AIRTIME","2000.00","2023-04-28","1025","0","0"
"5705","5","driver","7000.00","2023-04-29","1025","0","0"
"5706","5","refill toner","50000.00","2023-04-29","1025","0","0"
"5707","5","Rebecca","25000.00","2023-04-29","1025","0","0"
"5708","5","CUTTING OF PAPER","700.00","2023-05-01","1025","0","0"
"5709","5","DIRECTOR","100000.00","2023-05-01","1025","0","0"
"5710","12","Fuel","18000.00","2023-05-01","1025","0","0"
"5711","5","director","10000.00","2023-05-01","1025","0","0"
"5712","5","Electrician","5000.00","2023-05-01","1025","0","0"
"5713","5","spare parts","73500.00","2023-05-02","1025","0","0"
"5714","9","madam","2000.00","2023-05-02","1025","0","0"
"5715","9","madam","3000.00","2023-05-02","1025","0","0"
"5716","5","toner","7000.00","2023-05-02","1025","0","0"
"5717","5","director","62000.00","2023-05-02","1025","0","0"
"5718","5","director","5000.00","2023-05-03","1025","0","0"
"5719","5","soft ware","47500.00","2023-05-03","1025","0","0"
"5720","9","market","3000.00","2023-05-03","1025","0","0"
"5721","3","drycleaner","8300.00","2023-05-03","1025","0","0"
"5722","12","engine oil","1800.00","2023-05-03","1025","0","0"
"5723","9","madam","22000.00","2023-05-03","1025","0","0"
"5724","9","market","1000.00","2023-05-04","1025","0","0"
"5725","6","airtym","500.00","2023-05-04","1025","0","0"
"5726","5","director","8500.00","2023-05-04","1025","0","0"
"5727","5","cable","11000.00","2023-05-04","1025","0","0"
"5728","5","driver","500.00","2023-05-05","1025","0","0"
"5729","9","airtime","1500.00","2023-05-05","1025","0","0"
"5730","5","refund of hard drive","2000.00","2023-05-05","1025","0","0"
"5731","5","oto obong","15000.00","2023-05-05","1025","0","0"
"5732","9","MARKET","2150.00","2023-05-05","1025","0","0"
"5733","5","MECHANIC","4000.00","2023-05-05","1025","0","0"
"5734","5","Toner","76000.00","2023-05-05","1025","0","0"
"5735","7","DSTV","21000.00","2023-05-05","1025","0","0"
"5736","7","DSTV","3500.00","2023-05-05","1025","0","0"
"5737","10","detergent","1300.00","2023-05-06","1025","0","0"
"5738","5","nepa bill","16500.00","2023-05-06","1025","0","0"
"5739","5","wood","500.00","2023-05-06","1025","0","0"
"5740","5","waybill","13000.00","2023-05-06","1025","0","0"
"5741","5","waybill","13000.00","2023-05-06","1025","0","1"
"5742","14","bag","6500.00","2023-05-06","1025","0","0"
"5743","5","refund","9400.00","2023-05-06","1025","0","0"
"5744","15","wifi","4000.00","2023-05-08","1025","0","0"
"5745","5","director","5000.00","2023-05-08","1025","0","0"
"5746","5","Revenue","2000.00","2023-05-08","1025","0","0"
"5747","5","Truck","6000.00","2023-05-08","1025","0","0"
"5748","5","off loading","18000.00","2023-05-08","1025","0","0"
"5749","5","goods","12000.00","2023-05-08","1025","0","0"
"5750","12","fuel","17500.00","2023-05-08","1025","0","0"
"5751","9","john","2000.00","2023-05-09","1025","0","0"
"5752","5","gen","8000.00","2023-05-09","1025","0","0"
"5753","5","gen","8000.00","2023-05-09","1025","0","1"
"5754","5","nepa bill","10000.00","2023-05-09","1025","0","0"
"5755","6","aritime","500.00","2023-05-09","1025","0","0"
"5756","9","airtime","1500.00","2023-05-09","1025","0","0"
"5757","5","refund","2000.00","2023-05-09","1025","0","0"
"5758","5","water","300.00","2023-05-09","1025","0","0"
"5759","5","auto spare","29000.00","2023-05-09","1025","0","0"
"5760","5","ups","223800.00","2023-05-09","1025","0","0"
"5761","9","oil","13000.00","2023-05-10","1025","0","0"
"5762","5","boniface","8000.00","2023-05-10","1025","0","0"
"5763","5","staff","3500.00","2023-05-10","1025","0","0"
"5765","5","bank","100.00","2023-05-10","1025","0","0"
"5766","5","gas","10000.00","2023-05-10","1025","0","0"
"5767","5","UMFB","17000.00","2023-05-10","1025","0","0"
"5768","5","Soap","4500.00","2023-05-10","1025","0","0"
"5769","5","refund","7000.00","2023-05-10","1025","0","0"
"5770","5","Tyre","100000.00","2023-05-10","1025","0","0"
"5771","5","unical","48000.00","2023-05-10","1025","0","0"
"5772","9","market","3350.00","2023-05-11","1025","0","0"
"5773","5","unical","19000.00","2023-05-11","1025","0","0"
"5774","9","madam","7000.00","2023-05-11","1025","0","0"
"5775","5","stapler","22000.00","2023-05-11","1025","0","0"
"5776","9","driver","500.00","2023-05-11","1025","0","0"
"5777","5","umfb","8000.00","2023-05-12","1025","0","0"
"5778","5","DIESEL","16000.00","2023-05-12","1025","0","0"
"5779","9","MARKET","12000.00","2023-05-12","1025","0","0"
"5780","5","UMFB","4000.00","2023-05-12","1025","0","0"
"5781","9","MADAM","9000.00","2023-05-12","1025","0","0"
"5782","9","Market","3100.00","2023-05-12","1025","0","0"
"5783","9","madam","14000.00","2023-05-13","1025","0","0"
"5784","5","waybill man","11000.00","2023-05-13","1025","0","0"
"5785","5","Tailor","5000.00","2023-05-13","1025","0","0"
"5786","5","celotape","1000.00","2023-05-13","1025","0","0"
"5787","9","patience","200.00","2023-05-13","1025","0","0"
"5788","5","toner","8000.00","2023-05-13","1025","0","0"
"5789","6","airtime","500.00","2023-05-15","1025","0","0"
"5790","5","bank","20000.00","2023-05-15","1025","0","0"
"5791","5","bank","100.00","2023-05-15","1025","0","0"
"5792","5","director","100000.00","2023-05-15","1025","0","0"
"5793","5","waybill","14000.00","2023-05-15","1025","0","0"
"5795","9","market","2000.00","2023-05-15","1025","0","0"
"5796","5","director","500.00","2023-05-16","1025","0","0"
"5797","5","waybill","25000.00","2023-05-16","1025","0","0"
"5798","5","waybill","1000.00","2023-05-16","1025","0","0"
"5799","14","bag","7000.00","2023-05-16","1025","0","0"
"5800","9","airtime","1000.00","2023-05-16","1025","0","0"
"5801","5","paul","7500.00","2023-05-16","1025","0","0"
"5802","5","tailor","5000.00","2023-05-16","1025","0","0"
"5803","12","fuel","18000.00","2023-05-16","1025","0","0"
"5804","5","driver","200.00","2023-05-17","1025","0","0"
"5805","6","airtime","500.00","2023-05-17","1025","0","0"
"5806","9","airtime","3000.00","2023-05-17","1025","0","0"
"5807","5","bank","100.00","2023-05-17","1025","0","0"
"5808","5","toner","45000.00","2023-05-18","1025","0","0"
"5809","10","detergent","1300.00","2023-05-18","1025","0","0"
"5810","5","refund","12000.00","2023-05-18","1025","0","0"
"5811","5","VAT","15000.00","2023-05-18","1025","0","0"
"5812","5","bank","100.00","2023-05-18","1025","0","0"
"5813","5","driver","11700.00","2023-05-18","1025","0","0"
"5814","5","toner","4000.00","2023-05-18","1025","0","0"
"5815","5","airport","300.00","2023-05-18","1025","0","0"
"5816","3","DRY","4500.00","2023-05-19","1025","0","0"
"5817","5","TP","100.00","2023-05-19","1025","0","0"
"5818","9","MADAM","7000.00","2023-05-19","1025","0","0"
"5819","5","SATTUS","117000.00","2023-05-19","1025","0","0"
"5820","5","staro","2000.00","2023-05-20","1025","0","0"
"5821","5","driver","1500.00","2023-05-20","1025","0","0"
"5822","5","oil","37200.00","2023-05-20","1025","0","0"
"5823","5","director","10000.00","2023-05-20","1025","0","0"
"5824","5","airtime","2000.00","2023-05-20","1025","0","0"
"5825","5","refund of adapter","3500.00","2023-05-20","1025","0","0"
"5826","5","tyre","1000.00","2023-05-20","1025","0","0"
"5827","5","TONER","4000.00","2023-05-20","1025","0","0"
"5828","6","airtime","500.00","2023-05-22","1025","0","0"
"5829","5","navy","30000.00","2023-05-22","1025","0","0"
"5830","9","airtime","2000.00","2023-05-22","1025","0","0"
"5831","9","madam","5000.00","2023-05-22","1025","0","0"
"5832","5","refund","5000.00","2023-05-22","1025","0","0"
"5833","5","Airtime","3000.00","2023-05-23","1025","0","0"
"5834","5","refund","8500.00","2023-05-23","1025","0","0"
"5835","5","TP","100.00","2023-05-23","1025","0","0"
"5836","5","REFUND","2850.00","2023-05-23","1025","0","0"
"5837","9","MARKRT","700.00","2023-05-24","1025","0","0"
"5838","9","Market","15000.00","2023-05-24","1025","0","0"
"5839","5","umfb","20000.00","2023-05-24","1025","0","0"
"5840","12","oil","1800.00","2023-05-24","1025","0","0"
"5841","5","waybill man","36500.00","2023-05-24","1025","0","0"
"5842","5","director","2000.00","2023-05-24","1025","0","0"
"5843","6","Airtime","500.00","2023-05-24","1025","0","0"
"5844","9","madam","17000.00","2023-05-24","1025","0","0"
"5845","5","driver","200.00","2023-05-25","1025","0","0"
"5846","5","unical toner ink","15500.00","2023-05-25","1025","0","0"
"5847","5","umfb","9000.00","2023-05-25","1025","0","0"
"5848","9","market","22000.00","2023-05-25","1025","0","0"
"5849","5","REFUND","5000.00","2023-05-25","1025","0","0"
"5850","5","REFUND","30000.00","2023-05-25","1025","0","0"
"5851","5","rebeeca","10000.00","2023-05-26","1025","0","0"
"5852","5","refund","100.00","2023-05-26","1025","0","0"
"5853","5","hrdcover","5100.00","2023-05-26","1025","0","0"
"5854","9","market","2000.00","2023-05-26","1025","0","0"
"5855","9","udofia","50000.00","2023-05-26","1025","0","0"
"5856","5","customer","1000.00","2023-05-26","1025","0","0"
"5857","5","refund","6000.00","2023-05-26","1025","0","0"
"5858","3","dry","8300.00","2023-05-26","1025","0","0"
"5859","9","madam","50000.00","2023-05-26","1025","0","0"
"5860","5","mag","3000.00","2023-05-26","1025","0","0"
"5861","14","bag","5000.00","2023-05-27","1025","0","0"
"5862","5","toner","8000.00","2023-05-27","1025","0","0"
"5863","5","brush","500.00","2023-05-27","1025","0","0"
"5866","5","refund","1600.00","2023-05-30","1025","0","0"
"5867","5","boni","18000.00","2023-05-30","1025","0","0"
"5868","6","airtime","500.00","2023-05-30","1025","0","0"
"5869","5","airtime","4000.00","2023-05-30","1025","0","0"
"5870","5","ink","8500.00","2023-05-30","1025","0","0"
"5871","12","engine oil","1800.00","2023-05-31","1025","0","0"
"5872","5","cutting of paper","2400.00","2023-05-31","1025","0","0"
"5873","5","cylinder","13300.00","2023-05-31","1025","0","0"
"5874","5","refund of printer","53000.00","2023-06-01","1025","0","0"
"5875","6","data","2500.00","2023-06-01","1025","0","0"
"5876","5","refund","7000.00","2023-06-01","1025","0","0"
"5877","5","spare parts","20500.00","2023-06-01","1025","0","0"
"5878","5","ink n hardcover","8000.00","2023-06-01","1025","0","0"
"5879","5","Alpha male","25200.00","2023-06-02","1025","0","0"
"5880","5","FIRMAN","4000.00","2023-06-02","1025","0","0"
"5881","9","MEAT","28000.00","2023-06-02","1025","0","0"
"5882","5","INK","11500.00","2023-06-02","1025","0","0"
"5883","5","director","7500.00","2023-06-03","1025","0","0"
"5884","9","market","32000.00","2023-06-03","1025","0","0"
"5885","10","detergent","1400.00","2023-06-03","1025","0","0"
"5886","12","fuel","18000.00","2023-06-03","1025","0","0"
"5887","5","remote","1500.00","2023-06-03","1025","0","0"
"5888","5","director","7000.00","2023-06-03","1025","0","0"
"5889","5","battery","200.00","2023-06-03","1025","0","0"
"5890","5","airtime","2000.00","2023-06-03","1025","0","0"
"5891","5","CABLE","25000.00","2023-06-05","1025","0","0"
"5892","12","ENGINE OIL","2000.00","2023-06-05","1025","0","0"
"5893","9","DRIVER","5000.00","2023-06-05","1025","0","0"
"5894","12","Fuel","28500.00","2023-06-05","1025","0","0"
"5895","5","fireman","6500.00","2023-06-05","1025","0","0"
"5896","5","director","17500.00","2023-06-05","1025","0","0"
"5897","5","nepa bill","17500.00","2023-06-06","1025","0","0"
"5898","6","card","500.00","2023-06-06","1025","0","0"
"5899","5","waybill","17000.00","2023-06-06","1025","0","0"
"5900","9","madam","119500.00","2023-06-06","1025","0","0"
"5901","9","market","1500.00","2023-06-07","1025","0","0"
"5902","6","data","4000.00","2023-06-07","1025","0","0"
"5903","5","toner","8000.00","2023-06-07","1025","0","0"
"5904","9","madam","25000.00","2023-06-07","1025","0","0"
"5905","5","refund","800.00","2023-06-08","1025","0","0"
"5906","6","airtime","500.00","2023-06-08","1025","0","0"
"5907","5","toner","8000.00","2023-06-08","1025","0","0"
"5908","5","waybill","9000.00","2023-06-08","1025","0","0"
"5909","9","madam","1000.00","2023-06-09","1025","0","0"
"5910","14","bag","8500.00","2023-06-09","1025","0","0"
"5911","12","oil","1800.00","2023-06-09","1025","0","0"
"5912","5","director","40400.00","2023-06-09","1025","0","0"
"5913","5","ban","200.00","2023-06-09","1025","0","0"
"5914","9","madam","10000.00","2023-06-09","1025","0","0"
"5915","3","dry","10600.00","2023-06-10","1025","0","0"
"5916","5","director","15000.00","2023-06-10","1025","0","0"
"5917","5","director","10000.00","2023-06-10","1025","0","0"
"5918","12","fuel","24000.00","2023-06-10","1025","0","0"
"5919","5","director","100000.00","2023-06-12","1025","0","0"
"5920","5","director","200.00","2023-06-12","1025","0","0"
"5921","5","gabriel","1500.00","2023-06-13","1025","0","0"
"5922","5","director","8000.00","2023-06-13","1025","0","0"
"5923","6","airtime","500.00","2023-06-13","1025","0","0"
"5924","5","director","29000.00","2023-06-13","1025","0","0"
"5925","9","airtime","3000.00","2023-06-13","1025","0","0"
"5926","12","fuel","25000.00","2023-06-14","1025","0","0"
"5927","5","tp","400.00","2023-06-14","1025","0","0"
"5928","5","umfb","7000.00","2023-06-14","1025","0","0"
"5929","5","jimmy","4000.00","2023-06-14","1025","0","0"
"5930","9","ub","8000.00","2023-06-14","1025","0","0"
"5931","5","gab","10000.00","2023-06-14","1025","0","0"
"5932","5","tyre","1000.00","2023-06-15","1025","0","0"
"5933","5","umfb","3000.00","2023-06-15","1025","0","0"
"5934","5","TYRE","9000.00","2023-06-15","1025","0","0"
"5935","5","UNICAL","8000.00","2023-06-15","1025","0","0"
"5936","5","refund of hp  battery","18000.00","2023-06-16","1025","0","0"
"5937","6","card","500.00","2023-06-16","1025","0","0"
"5938","5","rebecca","25000.00","2023-06-16","1025","0","0"
"5939","5","toner","7000.00","2023-06-16","1025","0","0"
"5940","5","AIRTIME","3000.00","2023-06-16","1025","0","0"
"5941","5","LINUS","35000.00","2023-06-17","1025","0","0"
"5942","5","PAPER","1200.00","2023-06-17","1025","0","0"
"5943","9","FISH","46000.00","2023-06-17","1025","0","0"
"5944","5","waybill","200.00","2023-06-19","1025","0","0"
"5945","10","detergent","1500.00","2023-06-19","1025","0","0"
"5946","5","vat","12000.00","2023-06-19","1025","0","0"
"5947","5","refund","4000.00","2023-06-19","1025","0","0"
"5948","5","johnson","100000.00","2023-06-19","1025","0","0"
"5949","12","fuel","14000.00","2023-06-19","1025","0","0"
"5950","5","refund","22000.00","2023-06-19","1025","0","0"
"5951","9","madam","4000.00","2023-06-20","1025","0","0"
"5952","5","unical","8100.00","2023-06-20","1025","0","0"
"5953","9","airtime","4000.00","2023-06-20","1025","0","0"
"5954","5","umfb","8000.00","2023-06-20","1025","0","0"
"5955","12","gen","3000.00","2023-06-21","0","0","0"
"5956","5","maurice","5000.00","2023-06-21","0","0","0"
"5957","6","airtime","500.00","2023-06-21","0","0","0"
"5958","5","ekpenyong","7000.00","2023-06-22","1025","0","0"
"5959","5","water","36500.00","2023-06-23","1025","0","0"
"5960","5","airtime","6000.00","2023-06-23","1025","0","0"
"5961","5","refund","500.00","2023-06-23","1025","0","0"
"5962","5","fuel","14000.00","2023-06-24","1025","0","0"
"5963","5","boni","16000.00","2023-06-24","1025","0","0"
"5964","5","gabriel","10000.00","2023-06-24","1025","0","0"
"5965","14","bag","7700.00","2023-06-26","1025","0","0"
"5966","5","stanley","7100.00","2023-06-26","1025","0","0"
"5967","5","refund","4500.00","2023-06-27","1025","0","0"
"5968","5","driver","200.00","2023-06-27","1025","0","0"
"5969","6","airtime","500.00","2023-06-27","1025","0","0"
"5970","5","agrim","2000.00","2023-06-27","1025","0","0"
"5971","5","pos","500.00","2023-06-27","1025","0","0"
"5972","5","gas","7750.00","2023-06-27","1025","0","0"
"5973","5","boni","8000.00","2023-06-28","1025","0","0"
"5974","5","unical","4000.00","2023-06-28","1025","0","0"
"5975","5","kingdom heritage","10000.00","2023-06-28","1025","0","0"
"5976","5","mr johnson","22800.00","2023-06-28","1025","0","0"
"5977","5","driver","300.00","2023-06-29","1025","0","0"
"5978","5","ink","6000.00","2023-06-29","1025","0","0"
"5979","5","isah","6500.00","2023-06-29","1025","0","0"
"5980","5","fuel","15800.00","2023-06-29","1025","0","0"
"5981","5","umfb","5500.00","2023-06-30","1025","0","0"
"5982","5","director","100000.00","2023-06-30","1025","0","0"
"5983","5","FUEL","24000.00","2023-06-30","1025","0","0"
"5984","5","UMFB","20000.00","2023-06-30","1025","0","0"
"5985","9","market","5000.00","2023-07-01","1025","0","0"
"5986","5","refund","5000.00","2023-07-03","1025","0","0"
"5987","5","mr johnson","100000.00","2023-07-03","1025","0","0"
"5988","5","refund","1000.00","2023-07-03","1025","0","0"
"5989","6","airtime","500.00","2023-07-03","1025","0","0"
"5990","9","airtime","2000.00","2023-07-03","1025","0","0"
"5991","5","airtime","3000.00","2023-07-03","1025","0","0"
"5992","5","drink","23300.00","2023-07-04","1025","0","0"
"5993","5","unical","4000.00","2023-07-04","1025","0","0"
"5994","12","fuel","14000.00","2023-07-04","1025","0","0"
"5995","5","paper","1200.00","2023-07-05","1025","0","0"
"5997","5","refund","5500.00","2023-07-05","1025","0","0"
"5998","3","cleaner","7900.00","2023-07-05","1025","0","0"
"5999","5","refund of usb hub","5000.00","2023-07-05","1025","0","0"
"6000","5","rebecca","20000.00","2023-07-05","1025","0","0"
"6001","5","nepa bill","11000.00","2023-07-06","1025","0","0"
"6002","5","emma","20000.00","2023-07-06","1025","0","0"
"6003","5","pos","600.00","2023-07-06","1025","0","0"
"6004","5","fuel","25000.00","2023-07-06","1025","0","0"
"6005","6","airtime","500.00","2023-07-06","1025","0","0"
"6006","10","detergent","1500.00","2023-07-07","1025","0","0"
"6007","5","unical","17000.00","2023-07-07","1025","0","0"
"6008","9","airtime","3000.00","2023-07-07","1025","0","0"
"6009","5","refund","8500.00","2023-07-07","1025","0","0"
"6010","12","fuel","10000.00","2023-07-07","1025","0","0"
"6011","5","director","42000.00","2023-07-07","1025","0","0"
"6012","5","spare part","15000.00","2023-07-07","1025","0","0"
"6013","5","cyclinder","7750.00","2023-07-08","1025","0","0"
"6014","5","airtime","2000.00","2023-07-08","1025","0","0"
"6015","9","madam","3000.00","2023-07-08","1025","0","0"
"6016","5","uwem","3500.00","2023-07-10","1025","0","0"
"6017","9","madam","15000.00","2023-07-10","1025","0","0"
"6018","5","director","8000.00","2023-07-10","1025","0","0"
"6019","9","REPLENISH","6500.00","2023-07-11","1025","0","0"
"6020","5","AGRIM","7000.00","2023-07-11","1025","0","0"
"6021","5","UMFB","15000.00","2023-07-11","1025","0","0"
"6022","9","airtime","3000.00","2023-07-12","1025","0","0"
"6023","5","airtime","2000.00","2023-07-12","1025","0","0"
"6024","14","bag","7100.00","2023-07-12","1025","0","0"
"6025","5","paper","500.00","2023-07-12","1025","0","0"
"6026","5","bank","400.00","2023-07-12","1025","0","0"
"6027","5","khs","86000.00","2023-07-12","1025","0","0"
"6028","5","pos","200.00","2023-07-12","1025","0","0"
"6029","6","airtime","500.00","2023-07-12","1025","0","0"
"6030","5","waybill","2000.00","2023-07-12","1025","0","0"
"6031","9","bread","1000.00","2023-07-13","1025","0","0"
"6032","9","madam","9000.00","2023-07-13","1025","0","0"
"6033","5","waybill","32000.00","2023-07-13","1025","0","0"
"6034","9","sunny sister","10000.00","2023-07-13","1025","0","0"
"6035","5","refund","5000.00","2023-07-13","1025","0","0"
"6036","9","market","5500.00","2023-07-14","1025","0","0"
"6037","5","paper","2000.00","2023-07-14","1025","0","0"
"6038","5","waybill","1500.00","2023-07-14","1025","0","0"
"6039","12","fuel","19000.00","2023-07-14","1025","0","0"
"6040","5","mary","36000.00","2023-07-14","1025","0","0"
"6041","5","director","15000.00","2023-07-14","1025","0","0"
"6043","9","fuel","10000.00","2023-07-14","1025","0","0"
"6045","9","market","2000.00","2023-07-15","1025","0","0"
"6046","14","harpic","1500.00","2023-07-15","1025","0","0"
"6047","5","driver","500.00","2023-07-15","1025","0","0"
"6048","5","airtime","2000.00","2023-07-15","1025","0","0"
"6049","9","madam","8000.00","2023-07-15","1025","0","0"
"6050","5","refund","11000.00","2023-07-15","1025","0","0"
"6051","6","airtime","500.00","2023-07-15","1025","0","0"
"6052","5","waybill","22100.00","2023-07-17","1025","0","0"
"6053","9","madam","60000.00","2023-07-17","1025","0","0"
"6054","5","vat","13050.00","2023-07-18","1025","0","0"
"6055","5","refund","1800.00","2023-07-18","1025","0","0"
"6056","5","waybill","5500.00","2023-07-18","1025","0","0"
"6057","5","boniface","9000.00","2023-07-18","1025","0","0"
"6058","12","fuel","28000.00","2023-07-18","1025","0","0"
"6059","5","director","150000.00","2023-07-18","1025","0","0"
"6060","9","drycleaner","9700.00","2023-07-19","1025","0","0"
"6061","5","director","10000.00","2023-07-19","1025","0","0"
"6062","9","airtime","3000.00","2023-07-19","1025","0","0"
"6063","9","madam","6000.00","2023-07-19","1025","0","0"
"6064","6","airtime","500.00","2023-07-19","1025","0","0"
"6065","5","director","10500.00","2023-07-19","1025","0","0"
"6066","5","director","13000.00","2023-07-20","1025","0","0"
"6067","5","director","15000.00","2023-07-20","1025","0","0"
"6068","5","director","5350.00","2023-07-20","1025","0","0"
"6069","10","detergent","1500.00","2023-07-21","1025","0","0"
"6070","5","waybill","500.00","2023-07-21","1025","0","0"
"6071","5","delivery","2000.00","2023-07-21","1025","0","0"
"6072","5","waybill","4500.00","2023-07-21","1025","0","0"
"6073","5","director","15000.00","2023-07-21","1025","0","0"
"6074","5","refund","10600.00","2023-07-21","1025","0","0"
"6075","5","transport","100.00","2023-07-21","1025","0","0"
"6076","5","diesel","14000.00","2023-07-21","1025","0","0"
"6077","14","mop","3000.00","2023-07-21","1025","0","0"
"6078","5","refund","18000.00","2023-07-21","1025","0","0"
"6079","5","refund","2000.00","2023-07-22","1025","0","0"
"6080","5","drink","5000.00","2023-07-22","1025","0","0"
"6081","5","gas","8500.00","2023-07-22","1025","0","0"
"6082","12","house n shop","28000.00","2023-07-22","1025","0","0"
"6083","5","atf","2000.00","2023-07-22","1025","0","0"
"6084","5","director","4000.00","2023-07-22","1025","0","0"
"6085","9","patince","5000.00","2023-07-22","1025","0","0"
"6086","5","airtime","2000.00","2023-07-24","1025","0","0"
"6087","6","airtime","500.00","2023-07-24","1025","0","0"
"6088","5","ruth","100.00","2023-07-24","1025","0","0"
"6089","5","refund","3000.00","2023-07-24","1025","0","0"
"6090","5","offloading","20300.00","2023-07-24","1025","0","0"
"6091","5","transport","200.00","2023-07-25","1025","0","0"
"6092","5","friend","19000.00","2023-07-25","1025","0","0"
